거래금액,전용면적,년,면적당금
"31,500",35.48,201801,887.82
"113,000",104.01,201801,1086.43
"135,000",59.9818,201801,2250.68
"160,000",124.641,201801,1283.69
"95,000",84.51,201801,1124.13
"159,500",187.215,201801,851.96
"120,000",84.8861,201801,1413.66
"119,000",84.97,201801,1400.49
"148,000",148.98,201801,993.42
"217,000",134.9023,201801,1608.57
"168,000",84.9231,201801,1978.26
"24,000",25.89,201801,927
"230,000",163.567,201801,1406.15
"283,000",195.83,201801,1445.13
"157,000",120.78,201801,1299.88
"105,000",84.96,201801,1235.88
"30,500",34.1,201801,894.43
"150,000",124.66,201801,1203.27
"120,000",84.97,201801,1412.26
"124,000",92.8,201801,1336.21
"150,840",71.85,201801,2099.37
"177,000",106.78,201801,1657.61
"227,500",144.63,201801,1572.98
"177,000",84.9984,201801,2082.39
"189,000",141.706,201801,1333.75
"154,000",124.66,201801,1235.36
"120,000",107.53,201801,1115.97
"160,000",84.9984,201801,1882.39
"235,000",134.9023,201801,1742
"154,000",179.39,201801,858.46
"250,000",176.72,201801,1414.67
"195,000",160.17,201801,1217.46
"205,000",164.97,201801,1242.65
"157,000",120.78,201801,1299.88
"110,000",84.83,201801,1296.71
"210,000",126.46,201801,1660.6
"240,000",152.74,201801,1571.3
"130,000",130.545,201801,995.83
"109,000",147.21,201801,740.44
"200,000",119.8906,201801,1668.19
"175,000",84.9984,201801,2058.86
"210,000",141.648,201801,1482.55
"239,500",164.97,201801,1451.78
"268,000",174.67,201801,1534.32
"159,000",172.467,201801,921.92
"220,000",157.284,201801,1398.74
"173,000",115.63,201801,1496.15
"164,000",120.78,201801,1357.84
"150,000",164.97,201801,909.26
"156,000",164.97,201801,945.63
"134,000",146.754,201801,913.09
"159,500",84.9984,201801,1876.51
"193,000",141.706,201801,1361.97
"255,000",164.95,201801,1545.92
"33,000",34.32,201801,961.54
"148,000",164.97,201801,897.13
"135,000",114.96,201801,1174.32
"125,000",84.8861,201801,1472.56
"142,000",71.85,201801,1976.34
"177,500",84.9984,201801,2088.27
"245,000",164.97,201801,1485.12
"30,900",35.48,201801,870.91
"161,500",172.467,201801,936.41
"235,500",164.97,201801,1427.53
"198,500",137.24,201801,1446.37
"102,000",58.46,201801,1744.78
"174,000",177.255,201801,981.64
"145,000",130.259,201801,1113.17
"115,000",84.83,201801,1355.65
"125,000",84.97,201801,1471.11
"92,500",112.75,201801,820.4
"93,000",112.05,201801,829.99
"136,000",59.9818,201801,2267.35
"149,000",182.6,201801,815.99
"170,000",124.641,201801,1363.92
"157,000",164.74,201801,953.02
"172,000",115.63,201801,1487.5
"195,000",137.24,201801,1420.87
"31,000",33.1,201801,936.56
"121,000",84.74,201801,1427.9
"145,000",138.657,201801,1045.75
"140,500",71.85,201801,1955.46
"149,000",142.77,201801,1043.64
"133,000",107.53,201801,1236.86
"150,000",155.97,201801,961.72
"175,000",84.9984,201801,2058.86
"240,000",164.97,201801,1454.81
"245,000",174.67,201801,1402.64
"136,000",70.89,201801,1918.47
"145,000",130.545,201801,1110.73
"138,000",146.754,201801,940.35
"255,000",134.9023,201801,1890.26
"203,000",137.24,201801,1479.16
"125,000",84.15,201801,1485.44
"93,000",58.46,201801,1590.83
"115,000",76.38,201801,1505.63
"250,000",152.74,201801,1636.77
"89,500",59.76,201801,1497.66
"125,000",84.122,201801,1485.94
"97,000",83,201801,1168.67
"142,000",179.39,201801,791.57
"200,000",157.284,201801,1271.59
"180,000",177.255,201801,1015.49
"235,000",134.9023,201801,1742
"179,500",84.9231,201801,2113.68
"195,500",141.648,201801,1380.18
"163,000",120.78,201801,1349.56
"194,000",137.24,201801,1413.58
"198,000",137.24,201801,1442.73
"145,000",164.97,201801,878.95
"87,000",59.82,201801,1454.36
"150,000",138.657,201801,1081.81
"131,500",107.53,201801,1222.91
"95,000",111.38,201801,852.94
"125,000",122.07,201801,1024
"26,450",24.86,201801,1063.96
"123,000",84.94,201801,1448.08
"158,000",142.77,201801,1106.68
"140,000",182.6,201801,766.7
"115,000",164.97,201801,697.1
"175,000",130.17,201801,1344.4
"145,500",59.9818,201801,2425.74
"140,000",130.545,201801,1072.43
"145,000",59.9818,201801,2417.4
"121,200",122.07,201801,992.87
"122,000",59.96,201801,2034.69
"135,000",132.94,201801,1015.5
"153,000",172.464,201801,887.14
"248,000",134.9023,201801,1838.37
"23,700",23.34,201801,1015.42
"120,000",150.78,201801,795.86
"200,000",160.56,201801,1245.64
"239,000",160.56,201801,1488.54
"164,000",207.52,201801,790.29
"165,500",130.259,201801,1270.55
"129,000",59.9818,201801,2150.65
"125,000",59.96,201801,2084.72
