거래금액,전용면적,년,,,,,,,,
"14,900",49.26,202102,,,,,,,,
"17,500",59.96,202102,,,,,,,,
"19,800",59.99,202102,,,,,,,,
"18,500",59.96,202102,,,,,,,,
"23,500",59.99,202102,,,,,,,,
"35,000",134.98,202102,,,,,,,,
"28,200",84.86,202102,,,,,,,,
"17,400",59.94,202102,,,,,,,,
"16,850",59.95,202102,,,,,,,,
"31,500",84.99,202102,,,,,,,,
"33,000",134.98,202102,,,,,,,,
"17,700",59.96,202102,,,,,,,,
"16,500",49.59,202102,,,,,,,,
"34,700",84.95,202102,,,,,,,,
"35,800",85,202102,,,,,,,,
"20,100",59.99,202102,,,,,,,,
"33,500",84.96,202102,,,,,,,,
"27,300",84.99,202102,,,,,,,,
"18,500",59.98,202102,,,,,,,,
"18,500",59.98,202102,,,,,,,,
"19,500",59.95,202102,,,,,,,,
"42,100",134.94,202102,,,,,,,,
"18,750",59.95,202102,,,,,,,,
"18,000",59.99,202102,,,,,,,,
"19,900",59.95,202102,,,,,,,,
"41,300",84.9822,202102,,,,,,,,
"41,300",84.9822,202102,,,,,,,,
"29,500",59.9897,202102,,,,,,,,
"39,000",59.9156,202102,,,,,,,,
"35,000",84.9802,202102,,,,,,,,
"40,000",81.421,202102,,,,,,,,
"18,590",59.98,202102,,,,,,,,
"35,200",84.92,202102,,,,,,,,
"32,800",84.84,202102,,,,,,,,
"26,800",75.36,202102,,,,,,,,
"18,500",59.99,202102,,,,,,,,
"22,500",59.95,202102,,,,,,,,
"24,000",84.95,202102,,,,,,,,
"31,000",84.92,202102,,,,,,,,
"22,000",59.95,202102,,,,,,,,
"21,500",59.99,202102,,,,,,,,
"17,200",59.99,202102,,,,,,,,
"16,000",49.95,202102,,,,,,,,
"21,000",59.73,202102,,,,,,,,
"19,800",59.99,202102,,,,,,,,
"15,500",48.0702,202102,,,,,,,,
"33,500",84.85,202102,,,,,,,,
"23,500",59.99,202102,,,,,,,,
"18,500",59.99,202102,,,,,,,,
"20,000",84.87,202102,,,,,,,,
"32,300",84.94,202102,,,,,,,,
"20,000",59.9,202102,,,,,,,,
"19,000",59.99,202102,,,,,,,,
"18,000",59.92,202102,,,,,,,,
"15,600",49.95,202102,,,,,,,,
"17,000",59.98,202102,,,,,,,,
"19,800",59.85,202102,,,,,,,,
"25,800",59.97,202102,,,,,,,,
"29,000",59.865,202102,,,,,,,,
"16,800",59.99,202102,,,,,,,,
"49,000",84.73,202102,,,,,,,,
"24,800",59.85,202102,,,,,,,,
"14,300",39.9,202102,,,,,,,,
"20,000",59.99,202102,,,,,,,,
"29,750",84.87,202102,,,,,,,,
"29,750",84.87,202102,,,,,,,,
"17,600",59.98,202102,,,,,,,,
"15,700",49.95,202102,,,,,,,,
"17,800",59.99,202102,,,,,,,,
"33,000",84.94,202102,,,,,,,,
"20,000",59.67,202102,,,,,,,,
"21,400",59.95,202102,,,,,,,,
"22,500",59.95,202102,,,,,,,,
"21,900",59.98,202102,,,,,,,,
"19,000",59.95,202102,,,,,,,,
"15,200",49.76,202102,,,,,,,,
"34,600",84.86,202102,,,,,,,,
"14,300",49.95,202102,,,,,,,,
"37,000",120.75,202102,,,,,,,,
"21,700",59.92,202102,,,,,,,,
"20,750",59.99,202102,,,,,,,,
"17,200",49.76,202102,,,,,,,,
"19,600",49.76,202102,,,,,,,,
"21,400",59.98,202102,,,,,,,,
"23,500",59.95,202102,,,,,,,,
"30,600",75.36,202102,,,,,,,,
"18,000",59.92,202102,,,,,,,,
"23,500",59.43,202102,,,,,,,,
"29,500",84.95,202102,,,,,,,,
"14,900",49.6557,202102,,,,,,,,
"22,000",59.95,202102,,,,,,,,
"22,300",59.95,202102,,,,,,,,
"24,600",59.85,202102,,,,,,,,
"31,500",84.92,202102,,,,,,,,
"14,700",39.88,202102,,,,,,,,
"34,700",48.02,202102,,,,,,,,
"33,000",84.86,202102,,,,,,,,
"54,800",84.9328,202102,,,,,,,,
"66,000",84.4593,202102,,,,,,,,
"22,000",58.45,202102,,,,,,,,
"41,800",59.8919,202102,,,,,,,,
"93,000",99.42,202102,,,,,,,,
"51,000",84.986,202102,,,,,,,,
"13,400",45.7685,202102,,,,,,,,
"51,000",134.257,202102,,,,,,,,
"25,500",50.25,202102,,,,,,,,
"69,990",127.31,202102,,,,,,,,
"62,800",101.64,202102,,,,,,,,
"10,900",45.7685,202102,,,,,,,,
"40,000",121.32,202102,,,,,,,,
"52,800",84.95,202102,,,,,,,,
"23,700",59.88,202102,,,,,,,,
"28,000",84.9782,202102,,,,,,,,
"40,900",85,202102,,,,,,,,
"57,500",84.99,202102,,,,,,,,
"8,750",39.78,202102,,,,,,,,
"18,000",59.92,202102,,,,,,,,
"30,000",59.699,202102,,,,,,,,
"14,000",49.8,202102,,,,,,,,
"26,200",77.89,202102,,,,,,,,
"34,400",59.91,202102,,,,,,,,
"20,200",84.58,202102,,,,,,,,
"29,000",59.88,202102,,,,,,,,
"34,000",84.99,202102,,,,,,,,
"19,000",46.35,202102,,,,,,,,
"30,500",59.88,202102,,,,,,,,
"27,500",84.9782,202102,,,,,,,,
"14,100",49.8,202102,,,,,,,,
"74,300",119.22,202102,,,,,,,,
"11,000",49.8,202102,,,,,,,,
"14,000",49.8,202102,,,,,,,,
"30,000",59.88,202102,,,,,,,,
"20,800",59.895,202102,,,,,,,,
"9,500",39.78,202102,,,,,,,,
"65,000",84.7626,202102,,,,,,,,
"9,500",39.78,202102,,,,,,,,
"29,500",59.88,202102,,,,,,,,
"15,800",59.76,202102,,,,,,,,
"17,000",58.14,202102,,,,,,,,
"15,900",59.76,202102,,,,,,,,
"12,800",58.14,202102,,,,,,,,
"15,000",49.67,202102,,,,,,,,
"17,800",59.99,202102,,,,,,,,
"27,700",84.71,202102,,,,,,,,
"14,940",59.76,202102,,,,,,,,
"36,000",84.93,202102,,,,,,,,
"17,000",59.63,202102,,,,,,,,
"31,400",84.93,202102,,,,,,,,
"9,550",39.87,202102,,,,,,,,
"19,000",59.63,202102,,,,,,,,
"14,350",49.67,202102,,,,,,,,
"15,500",59.76,202102,,,,,,,,
"16,350",58.14,202102,,,,,,,,
"26,500",84.71,202102,,,,,,,,
"15,500",59.76,202102,,,,,,,,
"19,700",59.63,202102,,,,,,,,
"10,000",58.14,202102,,,,,,,,
"29,000",84.93,202102,,,,,,,,
"47,000",84.9437,202102,,,,,,,,
"15,800",59.76,202102,,,,,,,,
"17,000",58.14,202102,,,,,,,,
"16,300",59.76,202102,,,,,,,,
"15,800",49.67,202102,,,,,,,,
"16,000",59.99,202102,,,,,,,,
"23,900",59.63,202102,,,,,,,,
"33,000",84.965,202102,,,,,,,,
"16,750",58.14,202102,,,,,,,,
"17,100",59.76,202102,,,,,,,,
"18,900",59.63,202102,,,,,,,,
"17,700",59.76,202102,,,,,,,,
"19,800",59.63,202102,,,,,,,,
"31,000",84.93,202102,,,,,,,,
"16,300",59.76,202102,,,,,,,,
"18,800",59.63,202102,,,,,,,,
"18,300",59.76,202102,,,,,,,,
"16,900",59.99,202102,,,,,,,,
"23,400",66.96,202102,,,,,,,,
"30,000",84.9,202102,,,,,,,,
"21,800",81.145,202102,,,,,,,,
"23,100",66.96,202102,,,,,,,,
"52,800",84.9302,202102,,,,,,,,
"23,100",66.96,202102,,,,,,,,
"40,500",67.924,202102,,,,,,,,
"20,000",84.7077,202102,,,,,,,,
"17,000",56.265,202102,,,,,,,,
"41,000",67.924,202102,,,,,,,,
"24,500",84.67,202102,,,,,,,,
"40,000",84.9684,202102,,,,,,,,
"23,500",83.72,202102,,,,,,,,
"46,500",134.96,202102,,,,,,,,
"45,300",59.9702,202102,,,,,,,,
"22,200",59.98,202102,,,,,,,,
"34,500",59.8653,202102,,,,,,,,
"46,300",59.7565,202102,,,,,,,,
"46,300",84.9686,202102,,,,,,,,
"50,500",84.9767,202102,,,,,,,,
"59,000",84.9724,202102,,,,,,,,
"22,500",58.46,202102,,,,,,,,
"23,750",58.46,202102,,,,,,,,
"14,500",38.64,202102,,,,,,,,
"105,000",128.7005,202102,,,,,,,,
"42,300",59.9694,202102,,,,,,,,
"57,800",84.9724,202102,,,,,,,,
"34,800",84.99,202102,,,,,,,,
