거래금액,전용면적,년,,,,,,,,
"13,500",59.916,202102,,,,,,,,
"20,500",84.88,202102,,,,,,,,
"11,000",55.18,202102,,,,,,,,
"17,500",84.87,202102,,,,,,,,
"8,000",59.93,202102,,,,,,,,
"14,400",59.95,202102,,,,,,,,
"14,400",59.95,202102,,,,,,,,
"19,200",84.9,202102,,,,,,,,
"12,000",59.88,202102,,,,,,,,
"14,900",59.88,202102,,,,,,,,
"12,050",59.88,202102,,,,,,,,
"18,500",84.9,202102,,,,,,,,
"19,800",84.87,202102,,,,,,,,
"10,100",59.93,202102,,,,,,,,
"11,200",59.79,202102,,,,,,,,
"35,900",59.9399,202102,,,,,,,,
"9,800",44.99,202102,,,,,,,,
"35,000",59.9663,202102,,,,,,,,
"43,200",84.9798,202102,,,,,,,,
"26,100",35.82,202102,,,,,,,,
"42,500",84.98,202102,,,,,,,,
"8,000",62.83,202102,,,,,,,,
"34,300",59.9675,202102,,,,,,,,
"20,900",59.99,202102,,,,,,,,
"36,000",84.77,202102,,,,,,,,
"59,500",84.9793,202102,,,,,,,,
"25,400",34.92,202102,,,,,,,,
"29,000",41.4,202102,,,,,,,,
"6,900",36.33,202102,,,,,,,,
"20,000",59.8,202102,,,,,,,,
"27,500",39.6,202102,,,,,,,,
"16,200",59.794,202102,,,,,,,,
"7,500",76.59,202102,,,,,,,,
"8,200",35.82,202102,,,,,,,,
"33,500",84.92,202102,,,,,,,,
"30,800",59.6231,202102,,,,,,,,
"19,950",56.9704,202102,,,,,,,,
"31,500",47.43,202102,,,,,,,,
"20,700",59.99,202102,,,,,,,,
"35,100",59.9675,202102,,,,,,,,
"50,500",72.9699,202102,,,,,,,,
"38,500",84.77,202102,,,,,,,,
"58,500",84.8,202102,,,,,,,,
"7,000",36.33,202102,,,,,,,,
"35,500",84.92,202102,,,,,,,,
"35,500",84.92,202102,,,,,,,,
"6,900",40.66,202102,,,,,,,,
"15,800",83.58,202102,,,,,,,,
"8,700",40.66,202102,,,,,,,,
"42,000",151.26,202102,,,,,,,,
"17,400",59.794,202102,,,,,,,,
"35,500",59.9663,202102,,,,,,,,
"54,500",122.988,202102,,,,,,,,
"48,000",101.7996,202102,,,,,,,,
"13,500",84.92,202102,,,,,,,,
"24,500",59.96,202102,,,,,,,,
"39,200",84.77,202102,,,,,,,,
"60,000",126.93,202102,,,,,,,,
"49,600",72.9699,202102,,,,,,,,
"8,400",40.66,202102,,,,,,,,
"19,000",59.8,202102,,,,,,,,
"43,000",84.8,202102,,,,,,,,
"42,400",59.92,202102,,,,,,,,
"20,000",59.95,202102,,,,,,,,
"50,000",84.9914,202102,,,,,,,,
"62,300",84.9304,202102,,,,,,,,
"40,000",84.97,202102,,,,,,,,
"43,000",84.97,202102,,,,,,,,
"78,000",134.7,202102,,,,,,,,
"34,500",84.92,202102,,,,,,,,
