거래금액,전용면적,년,면적당금
"43,800",126.82,202001,345.37
"37,000",81.17,202001,455.83
"31,200",50.2,202001,621.51
"46,500",59.95,202001,775.65
"40,000",59.64,202001,670.69
"44,500",84.51,202001,526.56
"45,000",59.95,202001,750.63
"38,000",84.69,202001,448.7
"62,700",59.988,202001,1045.21
"86,500",59.99,202001,1441.91
"13,000",14.7145,202001,883.48
"42,000",84.97,202001,494.29
"74,800",84.843,202001,881.63
"63,000",84.9,202001,742.05
"56,700",59.97,202001,945.47
"52,700",59.97,202001,878.77
"65,000",84.9,202001,765.61
"63,500",84.9,202001,747.94
"51,000",59.97,202001,850.43
"73,350",115.58,202001,634.63
"59,000",59.9,202001,984.97
"41,700",59.94,202001,695.7
"57,000",59.97,202001,950.48
"55,000",59.97,202001,917.13
"56,000",59.97,202001,933.8
"52,000",59.97,202001,867.1
"68,000",84.9,202001,800.94
"60,500",112.23,202001,539.07
"69,500",84.83,202001,819.29
"53,000",59.97,202001,883.78
"66,000",84.92,202001,777.2
"41,000",59.94,202001,684.02
"48,000",84.85,202001,565.7
"64,900",84.81,202001,765.24
"64,000",59.9,202001,1068.45
"41,000",59.79,202001,685.73
"64,000",59.9,202001,1068.45
"80,000",114.97,202001,695.83
"68,000",84.84,202001,801.51
"41,200",59.94,202001,687.35
"50,000",84.85,202001,589.28
"62,000",114.84,202001,539.88
"59,000",59.97,202001,983.83
"80,000",59.98,202001,1333.78
"58,000",59.97,202001,967.15
"59,000",84.87,202001,695.18
"85,000",59.98,202001,1417.14
"76,000",114.97,202001,661.04
"68,400",84.92,202001,805.46
"43,000",59.94,202001,717.38
"62,000",114.66,202002,540.73
"86,000",84.98,202002,1012
"69,900",59.84,202002,1168.11
"70,000",59.84,202002,1169.79
"46,000",59.58,202002,772.07
"74,500",152.25,202002,489.33
"46,700",59.58,202002,783.82
"53,000",68.13,202002,777.92
"78,500",132.96,202002,590.4
"85,000",84.98,202002,1000.24
"44,100",59.58,202002,740.18
"60,000",114.41,202002,524.43
"65,500",84.817,202002,772.25
"70,000",114.66,202002,610.5
"78,000",143.51,202002,543.52
"77,000",80.54,202002,956.05
"53,000",84.95,202002,623.9
"70,000",59.5,202002,1176.47
"73,000",117.16,202002,623.08
"52,700",59.4,202002,887.21
"71,000",84.98,202002,835.49
"64,000",84.817,202002,754.57
"34,900",73.94,202002,472
"47,400",55.89,202002,848.09
"47,000",59.58,202002,788.86
"83,000",132.96,202002,624.25
"51,000",68.13,202002,748.57
"68,000",114.66,202002,593.06
"46,900",59.58,202002,787.18
"56,650",68.13,202002,831.5
"54,000",84.68,202002,637.69
