거래금액,전용면적,년,,,,,,,,
"192,500",84.705,202103,,,,,,,,
"184,500",84.9072,202103,,,,,,,,
"52,000",25.65,202103,,,,,,,,
"215,000",117.585,202103,,,,,,,,
"285,000",192.235,202103,,,,,,,,
"261,500",158.705,202103,,,,,,,,
"250,000",158.705,202103,,,,,,,,
"54,000",25.65,202103,,,,,,,,
"173,000",120.97,202103,,,,,,,,
"230,000",136.325,202103,,,,,,,,
"290,000",192.235,202103,,,,,,,,
"145,000",84.92,202103,,,,,,,,
"108,000",51.82,202103,,,,,,,,
"245,000",121.23,202103,,,,,,,,
"245,000",121.23,202103,,,,,,,,
"189,000",125.075,202103,,,,,,,,
"305,000",163.44,202103,,,,,,,,
"50,000",80.09,202103,,,,,,,,
"26,800",23.43,202103,,,,,,,,
"208,000",83.06,202103,,,,,,,,
"200,000",83.06,202103,,,,,,,,
"33,500",38.22,202103,,,,,,,,
"104,000",71.26,202103,,,,,,,,
"154,000",143.82,202103,,,,,,,,
"100,000",73.59,202103,,,,,,,,
"175,000",125.79,202103,,,,,,,,
"98,000",59.9823,202103,,,,,,,,
"57,000",84.89,202103,,,,,,,,
"104,000",59.9823,202103,,,,,,,,
"101,500",59.9823,202103,,,,,,,,
"104,500",59.9823,202103,,,,,,,,
"101,000",60,202103,,,,,,,,
"105,700",59.9823,202103,,,,,,,,
"199,000",130.93,202103,,,,,,,,
"72,000",84.44,202103,,,,,,,,
"220,000",170.32,202103,,,,,,,,
"85,000",45.77,202103,,,,,,,,
"100,000",59.9823,202103,,,,,,,,
"104,300",59.9823,202103,,,,,,,,
"129,000",134.88,202103,,,,,,,,
"64,700",39.6,202103,,,,,,,,
"89,500",59.74,202103,,,,,,,,
"64,000",39.6,202103,,,,,,,,
"117,500",104.04,202103,,,,,,,,
"95,250",84.94,202103,,,,,,,,
"64,750",39.6,202103,,,,,,,,
"67,000",39.6,202103,,,,,,,,
"93,000",59.73,202103,,,,,,,,
"65,000",39.6,202103,,,,,,,,
"93,000",59.73,202103,,,,,,,,
"95,000",104.5,202103,,,,,,,,
"67,500",39.6,202103,,,,,,,,
"93,000",59.73,202103,,,,,,,,
"64,400",39.6,202103,,,,,,,,
"87,000",49.8,202103,,,,,,,,
"89,000",82.96,202103,,,,,,,,
"94,500",84.94,202103,,,,,,,,
"82,650",49.8,202103,,,,,,,,
"88,500",84.96,202103,,,,,,,,
"94,000",82.96,202103,,,,,,,,
"84,500",79.07,202103,,,,,,,,
"75,000",70.42,202103,,,,,,,,
"100,000",84.96,202103,,,,,,,,
"280,000",99.385,202104,,,,,,,,
"92,500",27.68,202104,,,,,,,,
"182,000",59.88,202104,,,,,,,,
"207,000",84.97,202104,,,,,,,,
"247,350",82.61,202104,,,,,,,,
"305,000",124.22,202104,,,,,,,,
"295,000",122.785,202104,,,,,,,,
"181,000",80.39,202104,,,,,,,,
"230,000",84.99,202104,,,,,,,,
"285,000",99.385,202104,,,,,,,,
"230,000",84.99,202104,,,,,,,,
"238,300",76.5,202104,,,,,,,,
"241,000",76.5,202104,,,,,,,,
"356,000",151.008,202104,,,,,,,,
"268,100",82.61,202104,,,,,,,,
"150,000",82.06,202104,,,,,,,,
"181,000",115.83,202104,,,,,,,,
"170,000",59.97,202104,,,,,,,,
"226,000",84.99,202104,,,,,,,,
"220,000",131.08,202104,,,,,,,,
"250,000",76.5,202104,,,,,,,,
"246,300",76.5,202104,,,,,,,,
"242,100",81.75,202104,,,,,,,,
"31,500",19.7,202104,,,,,,,,
"207,000",84.97,202104,,,,,,,,
"118,000",27.68,202104,,,,,,,,
"278,100",82.61,202104,,,,,,,,
"210,000",84.9,202104,,,,,,,,
"212,000",84.9,202104,,,,,,,,
"170,000",59.95,202104,,,,,,,,
"230,000",155.22,202104,,,,,,,,
"200,000",84.9,202104,,,,,,,,
"225,000",166.7,202104,,,,,,,,
"104,500",52.51,202104,,,,,,,,
"200,000",120.61,202104,,,,,,,,
"220,000",82.45,202104,,,,,,,,
"220,000",166.7,202104,,,,,,,,
"99,500",35.24,202104,,,,,,,,
"220,000",121.63,202104,,,,,,,,
"200,000",84.79,202104,,,,,,,,
"205,000",84.9,202104,,,,,,,,
"205,000",84.9,202104,,,,,,,,
"206,500",84.9,202104,,,,,,,,
"170,000",119.58,202104,,,,,,,,
"210,000",110.72,202104,,,,,,,,
"188,500",71.2,202104,,,,,,,,
"98,500",35.24,202104,,,,,,,,
"260,000",120,202104,,,,,,,,
"411,000",244.75,202104,,,,,,,,
"213,000",82.45,202104,,,,,,,,
"72,500",43.2,202104,,,,,,,,
"180,000",75.91,202104,,,,,,,,
"105,000",58.11,202104,,,,,,,,
"72,000",57.24,202104,,,,,,,,
"173,000",75.91,202104,,,,,,,,
"145,000",83.02,202104,,,,,,,,
"114,000",83.02,202104,,,,,,,,
"119,700",84.97,202104,,,,,,,,
"104,000",59.975,202104,,,,,,,,
"64,000",49.14,202104,,,,,,,,
"112,000",84.43,202104,,,,,,,,
"90,400",59.975,202104,,,,,,,,
"95,000",59.26,202104,,,,,,,,
"125,000",84.85,202104,,,,,,,,
"109,000",59.975,202104,,,,,,,,
"180,000",116.94,202104,,,,,,,,
"148,000",120.57,202104,,,,,,,,
"32,800",29.23,202104,,,,,,,,
